Archief,toegang,inv.,seller,year,month,day,product,specific_product,units,quantity,Achternaam,Voornaam,currency,flemish_pounds,groten
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7282,Poest,Andries Van der,Vlaamse pond,518,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,4896,Clerq,Cornelis de,Vlaamse pond,539,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,77248,Ribaut en Zoon,Casparus,Vlaamse pond,9316,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,82078,Boursse en Swarte,,Vlaamse pond,9981,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2496,Becius,Assuerus,Vlaamse pond,280,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,12598,Macquet,Jan,Vlaamse pond,1446,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2522,Marcus,Salamon,Vlaamse pond,288,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,4928,Timmerman,Elias de,Vlaamse pond,564,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,36846,Bomme en Engelsz.,,Vlaamse pond,4382,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,4582,Beukelaar Mattheuszn.,Jan,Vlaamse pond,544,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2512,Kok,Jacobus de,Vlaamse pond,287,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,19820,Kops,Pieter,Vlaamse pond,2381,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2484,Bertrand,Paulus,Vlaamse pond,287,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,4716,Boer,Thobias den,Vlaamse pond,555,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,7456,Waardenburg,Nicolaas van,Vlaamse pond,889,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2450,Burt,Cornelis,Vlaamse pond,290,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,84892,Beukelaar,Jan,Vlaamse pond,10177,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2612,Gerritse,Thomas,Vlaamse pond,310,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2556,Bergen,Daniel van den,Vlaamse pond,303,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,39936,Parker en Tetrode,Isaak en Willem,Vlaamse pond,4844,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2654,Heulen,Benjamin van,Vlaamse pond,315,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,8998,Huijen,Joost van,Vlaamse pond,1098,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2422,Bergeon,Jacob,Vlaamse pond,287,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,4826,Face,Jeremias van,Vlaamse pond,582,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2506,Donkt,Abraham Van der,Vlaamse pond,302,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2326,Deijnoot,Geleijn,Vlaamse pond,280,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2478,Six,Wed.,Vlaamse pond,299,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,2438,Bomme,Jan,Vlaamse pond,296,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1745,11,15,Coffij,,ponden,7242,Boudaan,Abraham,Vlaamse pond,880,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2462,Kok,Jacobus de,Vlaamse pond,332,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4826,Six,Wed.,Vlaamse pond,650,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2450,Gerritse,Thomas,Vlaamse pond,333,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2402,Clerq,Cornelis de,Vlaamse pond,322,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4810,Huijen,Joost van,Vlaamse pond,647,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4786,Dijserinck,Cornelis,Vlaamse pond,644,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2384,Becius,Assuerus,Vlaamse pond,319,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2404,Donkt,Abraham Van der,Vlaamse pond,322,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2366,Heulen,Benjamin van,Vlaamse pond,317,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,9616,Bomme en Engelsz.,,Vlaamse pond,1285,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,22898,Six,Wed.,Vlaamse pond,2985,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2438,Milet,Hendrik,Vlaamse pond,317,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,90880,Parker en Tetrode,Isaak en Willem,Vlaamse pond,12093,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4940,Face,Jeremias van,Vlaamse pond,642,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2384,Becker,Jan,Vlaamse pond,319,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2422,Deijnoot,Geleijn,Vlaamse pond,322,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4808,Boer,Thobias den,Vlaamse pond,640,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2382,Heijde,Hendrik Van der,Vlaamse pond,319,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4934,Waardenburg,Nicolaas van,Vlaamse pond,651,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4816,Reynier Maartens,Jan,Vlaamse pond,636,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2412,Timmerman,Elias de,Vlaamse pond,323,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2344,Marcus,Salomon,Vlaamse pond,314,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2406,Casteleijn,Hendrik jan,Vlaamse pond,322,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2388,Burt,Cornelis,Vlaamse pond,318,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,2416,Beukelaar Mattheuszn.,Jan,Vlaamse pond,324,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,4848,Kops,Pieter,Vlaamse pond,640,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,29528,Boursse en Swarte,,Vlaamse pond,3896,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,39056,Ribaut en Zoon,Casparus,Vlaamse pond,5143,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,33990,Beukelaar,Jan,Vlaamse pond,4495,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,43732,Daniels,Eduart,Vlaamse pond,5789,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1746,10,31,Coffij,Javaans,ponden,7550,Janette,David,Vlaamse pond,989,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,5042,Face,Jeremias van,Vlaamse pond,536,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,21986,Beukelaar,Jan,Vlaamse pond,2289,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2464,Cliever,Cornelis de,Vlaamse pond,267,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,170608,Ribaut en Zoon,Casparus,Vlaamse pond,17911,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,12096,Bomme en Engelsz.,,Vlaamse pond,1296,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,14916,Sandvliet,Adriaan,Vlaamse pond,1601,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,69041,Boursse en Swarte,,Vlaamse pond,7123,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,4808,Clerq,Cornelis de,Vlaamse pond,511,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,4902,Burt,Cornelis,Vlaamse pond,528,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2390,Bergen,Daniel van den,Vlaamse pond,259,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2438,Timmerman,Elias de,Vlaamse pond,264,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,4928,Huijen,Joost van,Vlaamse pond,534,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,7452,Dijserinck,Cornelis,Vlaamse pond,775,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2574,Bakker,Jan,Vlaamse pond,278,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2494,Deijnoot,Geleijn,Vlaamse pond,270,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2464,Boer,Thobias den,Vlaamse pond,264,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,5042,Bergeon,Jacob,Vlaamse pond,546,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,4904,Reynier Maartens,Jan,Vlaamse pond,521,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2396,Fak,Jacobus,Vlaamse pond,262,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,7052,Tetrode,Willem,Vlaamse pond,650,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2396,Beukelaar Mattheuszn.,Jan,Vlaamse pond,257,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,4930,Six,Wed.,Vlaamse pond,526,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,10,9,Coffij,Javaans,ponden,2506,Donkt,Abraham Van der,Vlaamse pond,269,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,4524,Kops,Pieter,Vlaamse pond,555,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,2244,Clerq,Cornelis de,Vlaamse pond,273,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,35202,Dijserinck,Cornelis,Vlaamse pond,4167,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,28630,Ribaut en Zoon,Casparus,Vlaamse pond,3441,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,2320,Nobels,Marcus,Vlaamse pond,284,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,7016,Sandvliet,Adriaan,Vlaamse pond,856,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,2334,Reynier Maartens,Jan,Vlaamse pond,284,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,2294,Bomme en Engelsz.,,Vlaamse pond,281,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,4508,Beukelaar,Jan,Vlaamse pond,525,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1747,11,27,Coffij,Javaans,ponden,2274,Beukelaar Mattheuszn.,Jan,Vlaamse pond,279,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,72282,Ribaut en Zoon,Casparus,Vlaamse pond,6126,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,103833,Swarte,Jacobus de,Vlaamse pond,8878,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,89603,Maartens en Zoon,Wed.,Vlaamse pond,7384,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2399,Soetebier,Johan,Vlaamse pond,205,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2323,Petit,Jeremias van,Vlaamse pond,199,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2442,Gijse,Jan,Vlaamse pond,209,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2411,Bosch,Steven van den,Vlaamse pond,206,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,9766,Cliever,Cornelis de,Vlaamse pond,836,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,12113,Ippel,Gijsbert van,Vlaamse pond,1037,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,19100,Bomme en Engelsz.,,Vlaamse pond,1587,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,9759,Macquet,Jan,Vlaamse pond,838,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,90380,Securius,Paulus Hendrik,Vlaamse pond,7347,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,9732,Poest,Andries Van der,Vlaamse pond,828,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2304,Willemsen,Cornelis,Vlaamse pond,197,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2349,Pilletier,Pieter,Vlaamse pond,203,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,4690,Becker,Jan,Vlaamse pond,404,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2304,Cocq,Samuel le,Vlaamse pond,205,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2313,Clerq,Cornelis de,Vlaamse pond,198,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,4514,Fak,Jacobus,Vlaamse pond,364,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2288,Philipsen,Gerrit,Vlaamse pond,193,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,9438,Herklots,Gregorius,Vlaamse pond,806,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2398,Doudeijns,Jacob,Vlaamse pond,183,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,2403,Wissel,Jacobus Van der,Vlaamse pond,181,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,11707,Timmerman,Elias de,Vlaamse pond,980,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,14399,Vlaming des Rogiers,Anthonij,Vlaamse pond,1085,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1755,11,10,Coffij,,ponden,26652,Daniels,Eduart,Vlaamse pond,2273,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,43153,Vlaming des Rogiers,Anthonij,Vlaamse pond,3543,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,92415,Maartens en Zoon,Wed.,Vlaamse pond,7607,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4840,Huijen,Joost van,Vlaamse pond,404,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,90525,Securius,Paulus Hendrik,Vlaamse pond,7459,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2390,Beukelaar,Jan,Vlaamse pond,199,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,162543,Ribaut en Zoon,Casparus,Vlaamse pond,13478,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2373,Becker,Jan,Vlaamse pond,198,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2432,Gijse,Jan,Vlaamse pond,203,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4723,Ippel,Gijsbert van,Vlaamse pond,394,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4861,Swarte,Pieter de,Vlaamse pond,403,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,24055,Bomme en Engelsz.,,Vlaamse pond,1993,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,17095,Herklots,Gregorius,Vlaamse pond,1419,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,108955,Boursse de Superville en Smit,,Vlaamse pond,9012,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2471,Bos,Pieter,Vlaamse pond,206,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4833,Aantrekker,Daniel den,Vlaamse pond,404,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2375,Bomme en Voutjes,,Vlaamse pond,198,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2410,Fak,Jacobus,Vlaamse pond,201,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,19475,Timmerman,Elias de,Vlaamse pond,1615,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4820,Macquet,Jan,Vlaamse pond,400,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2372,Clerq,Cornelis de,Vlaamse pond,198,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4919,Bosch,Steven van den,Vlaamse pond,404,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4782,Leliaart,Anthonij,Vlaamse pond,394,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,4830,Elst,Pieter Van der,Vlaamse pond,403,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2470,Willemsen,Cornelis,Vlaamse pond,206,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2620,Bergen Willemszn.,Daniel van den,Vlaamse pond,208,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2514,Bogaard,Maximus,Vlaamse pond,199,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Javaans,ponden,2415,Ribaut en Zoon,Casparus,Vlaamse pond,199,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,2303,Elst,Abraham Van der,Vlaamse pond,204,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,9885,Ribaut en Zoon,Casparus,Vlaamse pond,838,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,4885,Securius,Paulus Hendrik,Vlaamse pond,405,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,9668,Maartens en Zoon,Wed.,Vlaamse pond,790,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,4943,Timmerman,Elias de,Vlaamse pond,408,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,4846,Ippel,Gijsbert van,Vlaamse pond,397,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,2399,Boursse de Superville en Smit,,Vlaamse pond,198,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1756,11,15,Coffij,Divers,ponden,2406,Vlaming des Rogiers,Anthonij,Vlaamse pond,198,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,9611,Ippel,Gijsbert van,Vlaamse pond,751,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,2416,Huijen,Joost van,Vlaamse pond,187,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,82268,Maartens en Zoon,Wed.,Vlaamse pond,6251,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,7128,Elst,Pieter Van der,Vlaamse pond,547,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,44058,Herklots,Gregorius,Vlaamse pond,3385,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,2375,Becker ,Jan,Vlaamse pond,183,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,154515,Ribaut en Zoon,Casparus,Vlaamse pond,11796,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,171850,Boursse de Superville en Smit,,Vlaamse pond,13116,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,2553,Bergen Willemszn.,Daniel van den,Vlaamse pond,189,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,219658,Securius,Paulus Hendrik,Vlaamse pond,16584,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,4900,Levij Content,Elias,Vlaamse pond,381,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,21717,Bosch,Steven van den,Vlaamse pond,1641,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,14760,Bomme en Engelsz.,,Vlaamse pond,1127,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,7152,Leliaart,Anthonij,Vlaamse pond,543,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,4797,Willemsen,Cornelis,Vlaamse pond,366,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,34322,Poest,Andries Van der,Vlaamse pond,2607,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,45744,Vlaming des Rogiers,Anthonij,Vlaamse pond,3479,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,2445,Clerq,Cornelis de,Vlaamse pond,189,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,7197,Timmerman,Elias de,Vlaamse pond,547,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,2488,Bomme en Voutjes,,Vlaamse pond,192,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Divers,ponden,9826,Fak en Hoorn,Jacobus en Dirk ten,Vlaamse pond,730,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Javaans,ponden,1100,Maartens en Zoon,Wed.,Vlaamse pond,1123,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1757,11,28,Coffij,Javaans,ponden,1000,Ippel,Gijsbert van,Vlaamse pond,1025,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,242490,Securius,Paulus Hendrik,Vlaamse pond,19162,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,9890,Poest,Andries Van der,Vlaamse pond,783,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1758,11,27,Coffij,Javaans en Ceylons,ponden,7523,Leliaart,Anthonij,Vlaamse pond,595,7
